               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,             0.13925,           0.0037806,                   0,           0.0094819,            0.065934,           0.0077018,           0.0021519,             0.12604,           0.0023264,                   0,            0.008845,            0.008845,            0.008845
                  37,             0.13975,           0.0035877,                   0,            0.010477,             0.16484,           0.0056358,           0.0010673,             0.13631,           0.0022566,                   0,            0.008812,            0.008812,            0.008812
                  38,               0.136,           0.0041282,                   0,           0.0096807,            0.098901,           0.0072839,           0.0018711,             0.13797,           0.0023064,                   0,            0.008779,            0.008779,            0.008779
                  39,              0.1361,           0.0044686,                   0,            0.016716,             0.13187,           0.0065545,           0.0016127,             0.12417,           0.0027453,                   0,            0.008746,            0.008746,            0.008746
                  40,             0.13435,           0.0044782,                   0,            0.013429,             0.13187,           0.0052548,           0.0010588,             0.12494,           0.0026861,                   0,            0.008713,            0.008713,            0.008713
                  41,             0.13692,           0.0039067,                   0,            0.019849,             0.23077,            0.014125,           0.0031029,             0.11766,           0.0031787,                   0,             0.00868,             0.00868,             0.00868
                  42,             0.13703,           0.0041347,                   0,            0.022226,             0.13187,             0.01034,           0.0020651,             0.11706,           0.0029376,                   0,            0.008647,            0.008647,            0.008647
                  43,             0.13477,           0.0046612,                   0,            0.035261,             0.24176,            0.025184,           0.0047499,             0.12016,           0.0029225,                   0,            0.008614,            0.008614,            0.008614
                  44,             0.13646,           0.0043665,                   0,            0.053194,             0.12088,            0.030051,           0.0060564,             0.12326,           0.0024665,                   0,            0.008581,            0.008581,            0.008581
                  45,             0.13675,           0.0039839,                   0,            0.025715,             0.20879,            0.012778,            0.002994,             0.12752,           0.0022453,                   0,            0.008548,            0.008548,            0.008548
                  46,               0.135,           0.0044041,                   0,            0.038315,             0.27473,            0.014853,           0.0041609,             0.11962,           0.0027846,                   0,            0.008515,            0.008515,            0.008515
                  47,             0.13629,           0.0040867,                   0,            0.020566,            0.087912,           0.0082108,           0.0016698,             0.12063,           0.0027943,                   0,            0.008482,            0.008482,            0.008482
                  48,             0.13476,           0.0043318,                   0,            0.041907,              0.1978,            0.027418,           0.0072562,             0.10996,           0.0031739,                   0,            0.008449,            0.008449,            0.008449
                  49,             0.13365,           0.0046316,                   0,            0.053015,             0.38462,            0.030599,           0.0086125,             0.10949,           0.0034752,                   0,            0.008416,            0.008416,            0.008416
                  50,             0.13462,           0.0044747,                   0,             0.03643,             0.25275,            0.017912,           0.0040625,             0.11118,           0.0032651,                   0,            0.008383,            0.008383,            0.008383
                  51,             0.13361,           0.0042329,                   0,             0.07262,             0.28571,            0.029697,           0.0070511,             0.10727,            0.003233,                   0,             0.00835,             0.00835,             0.00835
                  52,             0.13403,           0.0045042,                   0,            0.046211,             0.27473,            0.021226,           0.0044416,             0.11601,           0.0028418,                   0,            0.008317,            0.008317,            0.008317
                  53,             0.13185,           0.0044274,                   0,            0.054671,             0.21978,            0.020523,           0.0048766,             0.10865,           0.0032141,                   0,            0.008284,            0.008284,            0.008284
                  54,             0.13377,           0.0043681,                   0,              0.0135,             0.12088,           0.0056369,           0.0010971,             0.14053,           0.0020965,                   0,            0.008251,            0.008251,            0.008251
                  55,             0.13492,           0.0044474,                   0,           0.0055184,             0.16484,           0.0051336,           0.0014859,              0.1368,           0.0018933,                   0,            0.008218,            0.008218,            0.008218
                  56,             0.13099,           0.0045164,                   0,            0.015728,             0.18681,           0.0095701,           0.0027163,              0.1264,           0.0023671,                   0,            0.008185,            0.008185,            0.008185
                  57,             0.13269,           0.0045979,                   0,            0.075917,             0.24827,            0.053659,            0.011002,             0.11026,           0.0033241,                   0,            0.008152,            0.008152,            0.008152
                  58,              0.1344,           0.0043111,                   0,            0.028062,              0.1978,            0.014328,           0.0033551,             0.12983,           0.0027413,                   0,            0.008119,            0.008119,            0.008119
                  59,             0.13101,           0.0049733,                   0,            0.039336,             0.17582,            0.026044,           0.0061018,               0.111,           0.0032064,                   0,            0.008086,            0.008086,            0.008086
                  60,             0.13099,           0.0047525,                   0,            0.031798,             0.14286,            0.017393,           0.0040406,             0.11129,           0.0031591,                   0,            0.008053,            0.008053,            0.008053
                  61,             0.13337,           0.0043949,                   0,            0.019303,             0.13187,           0.0083239,           0.0021863,             0.11689,           0.0030304,                   0,             0.00802,             0.00802,             0.00802
                  62,             0.13267,            0.004494,                   0,            0.051529,             0.14286,            0.012067,           0.0031879,             0.11255,           0.0031032,                   0,            0.007987,            0.007987,            0.007987
                  63,             0.13078,           0.0046784,                   0,             0.09069,             0.24176,            0.052724,            0.010321,             0.10308,           0.0033161,                   0,            0.007954,            0.007954,            0.007954
                  64,             0.13202,           0.0046379,                   0,            0.084067,             0.26374,            0.051278,            0.010734,             0.11465,           0.0028955,                   0,            0.007921,            0.007921,            0.007921
                  65,             0.13016,           0.0048898,                   0,            0.015145,             0.36264,           0.0074154,           0.0026488,             0.13576,           0.0019643,                   0,            0.007888,            0.007888,            0.007888
                  66,             0.12997,           0.0047137,                   0,            0.059345,             0.10989,            0.041435,           0.0071845,              0.1188,           0.0027502,                   0,            0.007855,            0.007855,            0.007855
                  67,             0.12988,           0.0047368,                   0,            0.076326,             0.23077,            0.037973,           0.0096803,             0.10446,           0.0034304,                   0,            0.007822,            0.007822,            0.007822
                  68,             0.13043,           0.0046559,                   0,            0.022063,             0.16484,           0.0083699,           0.0021647,             0.12213,           0.0027907,                   0,            0.007789,            0.007789,            0.007789
                  69,              0.1307,           0.0044503,                   0,             0.02218,             0.10989,             0.02797,           0.0051996,             0.11843,           0.0029635,                   0,            0.007756,            0.007756,            0.007756
                  70,             0.13017,           0.0047438,                   0,            0.046691,             0.17582,            0.031553,           0.0071547,             0.11355,            0.002932,                   0,            0.007723,            0.007723,            0.007723
                  71,                0.13,            0.004547,                   0,            0.051734,             0.14286,            0.022111,           0.0059527,              0.1117,           0.0028394,                   0,             0.00769,             0.00769,             0.00769
                  72,             0.13138,           0.0048373,                   0,             0.10629,             0.18681,            0.038817,           0.0080654,             0.11789,           0.0027629,                   0,            0.007657,            0.007657,            0.007657
                  73,             0.13221,           0.0043586,                   0,            0.090306,             0.20879,            0.048499,            0.013181,             0.10551,            0.002969,                   0,            0.007624,            0.007624,            0.007624
                  74,             0.12933,           0.0046548,                   0,            0.086893,             0.32967,            0.045016,            0.011721,             0.10676,            0.002948,                   0,            0.007591,            0.007591,            0.007591
                  75,             0.13009,           0.0049538,                   0,             0.11318,             0.32967,            0.060835,            0.012585,             0.10152,           0.0033561,                   0,            0.007558,            0.007558,            0.007558
                  76,              0.1309,           0.0047611,                   0,            0.065575,             0.17582,            0.032227,           0.0080011,             0.11231,            0.003077,                   0,            0.007525,            0.007525,            0.007525
                  77,             0.13043,           0.0048063,                   0,            0.057623,             0.31868,             0.03934,            0.010361,             0.11477,           0.0030247,                   0,            0.007492,            0.007492,            0.007492
