               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.039248,            0.032341,                   0,             0.74977,             0.66483,             0.75499,             0.41497,            0.038952,            0.025361,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.039742,             0.03405,                   0,             0.73497,             0.70207,             0.77832,             0.42599,            0.037601,             0.02415,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.039559,            0.033218,                   0,             0.75565,             0.68207,             0.76818,             0.42725,            0.038093,            0.024537,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.038944,            0.034266,                   0,             0.78369,             0.66483,             0.76574,             0.41106,            0.039412,            0.024731,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.039223,            0.033814,                   0,             0.75804,              0.6869,             0.77729,             0.42923,            0.038287,            0.023636,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.038413,            0.033446,                   0,             0.72203,             0.71654,              0.7805,             0.43908,            0.037274,            0.023772,                   0,            0.005743,            0.005743,            0.005743
                  45,             0.03853,            0.033084,                   0,             0.74324,             0.70414,             0.78093,             0.43616,            0.037811,            0.023921,                   0,            0.005644,            0.005644,            0.005644
                  46,             0.03874,            0.034296,                   0,             0.72041,             0.72857,             0.78009,             0.44145,            0.037424,            0.024181,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.038335,            0.033492,                   0,             0.75108,              0.7131,             0.78698,             0.44419,             0.03731,            0.023992,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.038535,             0.03418,                   0,             0.76863,             0.68047,             0.78359,             0.44318,            0.037119,             0.02416,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.037555,            0.033702,                   0,             0.77879,             0.71379,             0.80015,             0.44967,            0.036723,            0.023578,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.037859,            0.033734,                   0,             0.76776,             0.69793,             0.78291,             0.44283,            0.037023,            0.024097,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.037424,            0.032194,                   0,             0.75749,             0.70873,             0.78988,             0.43955,            0.036918,            0.023757,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.036834,            0.033187,                   0,             0.74263,             0.72634,             0.79329,             0.45083,             0.03653,            0.023527,                   0,            0.004951,            0.004951,            0.004951
                  53,             0.03707,             0.03397,                   0,             0.77242,             0.70456,              0.7898,             0.44658,            0.036793,            0.024028,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.036675,            0.032766,                   0,             0.77113,             0.69944,              0.7941,             0.44069,            0.037487,            0.023953,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.037204,            0.032846,                   0,             0.76537,             0.72215,             0.79927,             0.45387,            0.036794,            0.023693,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.036692,            0.031484,                   0,             0.74248,             0.73374,             0.80327,             0.45514,            0.036617,            0.023412,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.036908,            0.031518,                   0,             0.72027,             0.74759,             0.79852,             0.45195,            0.036591,            0.023482,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.036351,            0.032246,                   0,             0.75298,             0.72345,             0.79629,             0.45221,            0.036252,            0.023302,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.036388,            0.031103,                   0,             0.76988,             0.70966,             0.79853,             0.45037,            0.036678,            0.023501,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.036833,            0.032802,                   0,             0.76914,             0.72608,             0.80219,             0.46293,            0.036001,             0.02346,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.036243,            0.030305,                   0,             0.77571,             0.70365,             0.80073,             0.45693,            0.036246,            0.024045,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.036441,            0.032412,                   0,             0.74793,             0.73172,             0.80126,             0.45492,            0.036173,            0.023653,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.036045,            0.031371,                   0,             0.77454,             0.69517,             0.80278,             0.45585,            0.036772,            0.023807,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.036169,            0.030761,                   0,             0.79124,             0.69794,             0.79847,             0.45716,            0.036239,            0.023483,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.035369,            0.030312,                   0,             0.77386,             0.70329,             0.79527,             0.45399,            0.036535,            0.023918,                   0,            0.003664,            0.003664,            0.003664
                  66,             0.03533,            0.030858,                   0,             0.79439,             0.68414,             0.79325,             0.45591,            0.036533,            0.023734,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.035647,            0.030101,                   0,             0.77632,             0.70207,             0.79876,              0.4625,             0.03606,            0.023529,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.035075,            0.028935,                   0,             0.78324,             0.70897,             0.79934,             0.46115,            0.035984,            0.023567,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.035598,            0.031197,                   0,             0.76355,             0.70599,             0.78546,             0.44312,            0.037333,            0.024158,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.035001,            0.029782,                   0,             0.79013,             0.70103,             0.79577,             0.45262,            0.036711,            0.023984,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.035481,            0.031319,                   0,             0.77784,             0.70828,              0.7957,             0.46032,            0.036465,            0.024283,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.035564,            0.031034,                   0,             0.80043,             0.69103,             0.79573,             0.45316,            0.036745,            0.024301,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.034693,            0.030445,                   0,             0.78089,             0.70828,             0.80267,             0.46064,            0.036112,            0.023669,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.034737,            0.029319,                   0,              0.7679,             0.71517,             0.80391,             0.45997,            0.036409,            0.023714,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.034912,            0.030366,                   0,              0.7796,             0.72483,             0.80335,             0.46256,            0.036097,             0.02351,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.034951,            0.031116,                   0,             0.77421,             0.72069,             0.80658,             0.46446,            0.036028,            0.023521,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.034202,            0.028788,                   0,             0.77229,             0.72552,             0.80335,             0.46164,              0.0364,            0.023494,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.034416,            0.029872,                   0,             0.78685,             0.71793,             0.80226,             0.46298,            0.036247,            0.023506,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.033774,            0.028313,                   0,             0.74756,             0.74276,             0.80321,             0.45437,            0.036401,            0.023639,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.034542,            0.031746,                   0,             0.77795,              0.7131,             0.80001,             0.45672,            0.036072,            0.023668,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.034338,            0.030235,                   0,             0.75545,             0.73289,             0.79147,             0.45065,            0.036877,            0.024086,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.034456,            0.029844,                   0,             0.79118,             0.70828,             0.80916,             0.46735,             0.03585,            0.023684,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.034031,            0.029202,                   0,             0.79776,             0.67103,             0.79572,             0.46298,            0.036022,            0.023971,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.033557,            0.029598,                   0,             0.76822,             0.73831,             0.81156,             0.46577,            0.036027,            0.023516,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.033341,            0.028903,                   0,             0.76021,             0.73931,             0.80616,             0.46288,            0.036072,            0.023908,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.033935,            0.028785,                   0,             0.76645,             0.72426,             0.79989,             0.45754,             0.03621,            0.024075,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.033446,            0.028135,                   0,             0.77099,             0.72903,              0.8059,             0.46465,            0.035902,            0.023751,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.033611,            0.028928,                   0,             0.76465,             0.71254,             0.80094,             0.45986,            0.036104,             0.02383,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.033301,            0.028752,                   0,             0.77935,             0.71373,             0.80287,             0.46147,            0.036205,            0.023813,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.033358,            0.028116,                   0,             0.77574,             0.71567,             0.80352,             0.46295,            0.036215,             0.02413,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.033477,            0.028741,                   0,             0.75002,             0.74489,             0.80561,             0.46542,            0.036035,            0.023618,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.032947,            0.028399,                   0,             0.78098,             0.71241,             0.80465,             0.46459,            0.036099,            0.024283,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.033208,            0.028295,                   0,             0.76173,             0.72897,              0.8029,              0.4622,            0.036193,            0.024325,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.032928,            0.028451,                   0,             0.78872,             0.71315,             0.80429,             0.46164,             0.03617,            0.023922,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.033242,            0.028729,                   0,             0.77458,             0.71568,             0.80214,             0.45963,            0.036156,            0.023941,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.033023,            0.028213,                   0,             0.75282,             0.73931,             0.80438,             0.46519,            0.035969,            0.023905,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.032992,            0.028261,                   0,             0.78892,             0.70368,             0.80586,             0.46431,            0.036008,             0.02397,                   0,            0.000496,            0.000496,            0.000496
                  98,             0.03207,            0.028591,                   0,             0.78538,             0.70966,              0.8034,             0.46517,            0.035994,            0.024163,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.032547,            0.028273,                   0,             0.79505,              0.7063,             0.80545,             0.46762,            0.035952,            0.023913,                   0,            0.000298,            0.000298,            0.000298
