               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.039112,            0.031391,                   0,             0.75397,             0.65862,             0.76202,             0.42412,            0.036913,            0.023999,                   0,             0.06238,             0.06238,             0.06238
                  40,            0.038211,            0.032862,                   0,             0.72741,             0.67103,             0.74038,             0.39472,            0.038977,            0.024608,                   0,             0.06139,             0.06139,             0.06139
                  41,            0.037733,            0.031188,                   0,             0.71211,             0.62265,             0.70515,             0.32919,            0.043443,            0.026031,                   0,              0.0604,              0.0604,              0.0604
                  42,            0.038466,             0.03076,                   0,             0.73326,             0.68062,             0.75438,             0.37567,             0.03999,            0.025761,                   0,             0.05941,             0.05941,             0.05941
                  43,            0.038248,            0.031017,                   0,             0.70933,             0.61034,             0.68616,             0.34989,            0.043313,            0.027334,                   0,             0.05842,             0.05842,             0.05842
                  44,            0.037673,            0.031541,                   0,             0.73148,             0.66966,             0.74909,             0.38756,            0.039065,            0.024965,                   0,             0.05743,             0.05743,             0.05743
                  45,            0.038545,            0.030244,                   0,             0.76039,             0.68276,              0.7757,             0.43599,            0.036623,            0.023645,                   0,             0.05644,             0.05644,             0.05644
                  46,            0.037708,             0.03057,                   0,             0.71366,             0.66759,             0.72674,             0.34847,            0.042207,            0.025046,                   0,             0.05545,             0.05545,             0.05545
                  47,            0.037262,             0.03083,                   0,               0.725,             0.62069,             0.68464,             0.33178,            0.043855,            0.027242,                   0,             0.05446,             0.05446,             0.05446
                  48,            0.037318,            0.030674,                   0,             0.70054,             0.69212,             0.75046,             0.40379,            0.038498,            0.024243,                   0,             0.05347,             0.05347,             0.05347
                  49,            0.037119,            0.031373,                   0,             0.74593,             0.69246,             0.78306,             0.41063,            0.038279,            0.023237,                   0,             0.05248,             0.05248,             0.05248
                  50,            0.037465,            0.031208,                   0,             0.75303,             0.65189,             0.74945,             0.38132,            0.040808,            0.024738,                   0,             0.05149,             0.05149,             0.05149
                  51,            0.037374,            0.031464,                   0,             0.73902,             0.68828,             0.76832,             0.42254,            0.037258,            0.023938,                   0,              0.0505,              0.0505,              0.0505
                  52,            0.036943,            0.031244,                   0,               0.753,             0.60552,             0.71131,             0.35625,            0.041239,            0.026355,                   0,             0.04951,             0.04951,             0.04951
                  53,            0.036315,            0.030355,                   0,             0.73961,             0.69517,             0.76396,             0.41992,            0.037447,            0.024117,                   0,             0.04852,             0.04852,             0.04852
                  54,            0.036203,            0.029984,                   0,             0.70702,             0.68901,             0.74581,             0.39621,            0.039082,            0.025627,                   0,             0.04753,             0.04753,             0.04753
                  55,            0.036717,            0.030365,                   0,             0.72772,             0.62487,             0.71842,             0.36482,            0.041146,            0.027841,                   0,             0.04654,             0.04654,             0.04654
                  56,            0.035349,            0.029912,                   0,             0.71285,             0.54897,             0.64386,              0.3161,             0.04478,            0.029135,                   0,             0.04555,             0.04555,             0.04555
                  57,            0.036282,            0.030212,                   0,              0.7489,             0.70138,             0.76978,             0.41942,            0.037009,            0.023625,                   0,             0.04456,             0.04456,             0.04456
                  58,            0.036232,             0.03081,                   0,             0.77784,             0.68138,             0.77718,             0.41233,            0.038235,            0.023791,                   0,             0.04357,             0.04357,             0.04357
                  59,            0.035431,            0.029187,                   0,             0.73757,             0.69197,             0.76933,             0.41445,            0.038064,            0.024184,                   0,             0.04258,             0.04258,             0.04258
                  60,             0.03624,            0.029853,                   0,             0.73379,              0.6531,             0.74036,             0.40165,            0.039221,            0.025167,                   0,             0.04159,             0.04159,             0.04159
                  61,            0.035267,            0.029399,                   0,             0.75852,             0.67241,             0.76599,             0.43143,            0.036518,            0.024461,                   0,              0.0406,              0.0406,              0.0406
                  62,            0.035232,            0.029769,                   0,             0.73427,             0.66889,              0.7442,             0.39986,            0.038958,            0.024982,                   0,             0.03961,             0.03961,             0.03961
                  63,            0.035137,            0.029668,                   0,             0.75463,             0.70842,             0.77435,             0.43715,            0.036415,            0.023997,                   0,             0.03862,             0.03862,             0.03862
                  64,            0.034701,             0.02917,                   0,             0.70453,                0.64,             0.70385,              0.3722,            0.041171,            0.028201,                   0,             0.03763,             0.03763,             0.03763
                  65,            0.034681,            0.030778,                   0,              0.6937,             0.63724,             0.71182,             0.36928,            0.041094,            0.028358,                   0,             0.03664,             0.03664,             0.03664
                  66,            0.034769,            0.028095,                   0,             0.71241,             0.66138,             0.74217,             0.40498,            0.038562,            0.027245,                   0,             0.03565,             0.03565,             0.03565
                  67,            0.034491,            0.028115,                   0,             0.75911,             0.68458,             0.77553,              0.4368,            0.036454,            0.024329,                   0,             0.03466,             0.03466,             0.03466
