               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.17239,            0.013001,                   0,                   0,                   0,                   0,                   0,             0.15767,           0.0077529,                   0,            0.070283,           0.0033019,           0.0033019
                   1,             0.15397,           0.0072675,                   0,                   0,                   0,                   0,                   0,             0.14697,           0.0040173,                   0,            0.040261,           0.0066133,           0.0066133
                   2,             0.14771,            0.004752,                   0,                   0,                   0,                   0,                   0,             0.14492,           0.0029712,                   0,            0.010217,           0.0099028,           0.0099028
                   3,             0.14585,           0.0036307,                   0,                   0,                   0,                   0,                   0,             0.14381,           0.0027027,                   0,            0.009901,            0.009901,            0.009901
                   4,             0.14323,           0.0034177,                   0,                   0,                   0,                   0,                   0,             0.14319,           0.0028601,                   0,            0.009901,            0.009901,            0.009901
                   5,             0.14497,           0.0033607,                   0,                   0,                   0,                   0,                   0,             0.14291,           0.0028357,                   0,            0.009868,            0.009868,            0.009868
                   6,             0.14371,           0.0029631,                   0,                   0,                   0,                   0,                   0,             0.14266,           0.0027888,                   0,            0.009835,            0.009835,            0.009835
                   7,             0.14576,            0.003175,                   0,                   0,                   0,                   0,                   0,             0.14251,           0.0027735,                   0,            0.009802,            0.009802,            0.009802
                   8,             0.14483,           0.0031999,                   0,                   0,                   0,                   0,                   0,             0.14248,           0.0027256,                   0,            0.009769,            0.009769,            0.009769
                   9,              0.1452,           0.0030714,                   0,                   0,                   0,                   0,                   0,             0.14239,           0.0027168,                   0,            0.009736,            0.009736,            0.009736
                  10,             0.14532,           0.0031158,                   0,                   0,                   0,                   0,                   0,             0.14235,           0.0027236,                   0,            0.009703,            0.009703,            0.009703
                  11,             0.14383,           0.0031069,                   0,                   0,                   0,                   0,                   0,              0.1424,           0.0027219,                   0,             0.00967,             0.00967,             0.00967
                  12,             0.14204,           0.0033031,                   0,                   0,                   0,                   0,                   0,             0.14241,           0.0027459,                   0,            0.009637,            0.009637,            0.009637
                  13,             0.14497,            0.003185,                   0,                   0,                   0,                   0,                   0,             0.14239,           0.0027681,                   0,            0.009604,            0.009604,            0.009604
                  14,             0.14264,           0.0033264,                   0,                   0,                   0,                   0,                   0,             0.14237,           0.0027705,                   0,            0.009571,            0.009571,            0.009571
                  15,             0.14364,           0.0032351,                   0,                 0.2,            0.010989,              0.1011,             0.02022,             0.14232,           0.0027766,                   0,            0.009538,            0.009538,            0.009538
                  16,             0.14362,           0.0032706,                   0,                   0,                   0,                   0,                   0,             0.14242,           0.0027599,                   0,            0.009505,            0.009505,            0.009505
                  17,             0.14475,           0.0032297,                   0,                   0,                   0,                   0,                   0,             0.14241,           0.0027556,                   0,            0.009472,            0.009472,            0.009472
                  18,             0.14315,           0.0033388,                   0,               0.025,            0.010989,            0.015262,           0.0015262,             0.14248,           0.0027242,                   0,            0.009439,            0.009439,            0.009439
                  19,             0.14517,           0.0032236,                   0,            0.013889,            0.010989,           0.0074374,          0.00074374,              0.1424,           0.0027485,                   0,            0.009406,            0.009406,            0.009406
                  20,             0.14343,            0.003339,                   0,           0.0076336,            0.010989,           0.0048156,           0.0014028,             0.14242,           0.0027638,                   0,            0.009373,            0.009373,            0.009373
                  21,             0.14325,            0.003329,                   0,           0.0060241,            0.010989,           0.0042048,           0.0015998,             0.14243,           0.0027839,                   0,             0.00934,             0.00934,             0.00934
                  22,             0.14502,           0.0032229,                   0,           0.0025907,            0.010989,           0.0016993,          0.00050539,             0.14257,           0.0027574,                   0,            0.009307,            0.009307,            0.009307
                  23,             0.14468,           0.0034006,                   0,            0.001912,            0.010989,           0.0084378,           0.0016876,             0.14267,           0.0027711,                   0,            0.009274,            0.009274,            0.009274
                  24,             0.14378,           0.0035475,                   0,           0.0014006,            0.010989,            0.008187,           0.0016374,             0.14252,           0.0027484,                   0,            0.009241,            0.009241,            0.009241
                  25,             0.14464,           0.0033208,                   0,           0.0008547,            0.010989,            0.000697,           0.0002091,             0.14256,           0.0027058,                   0,            0.009208,            0.009208,            0.009208
                  26,             0.14443,           0.0033433,                   0,           0.0017889,            0.010989,           0.0023774,           0.0011887,              0.1425,           0.0027652,                   0,            0.009175,            0.009175,            0.009175
                  27,             0.14407,           0.0034129,                   0,           0.0026455,            0.010989,           0.0034404,           0.0027524,             0.14254,           0.0027976,                   0,            0.009142,            0.009142,            0.009142
                  28,             0.14335,           0.0035556,                   0,           0.0017857,            0.010989,           0.0021259,           0.0010077,             0.14249,           0.0028077,                   0,            0.009109,            0.009109,            0.009109
                  29,             0.14275,           0.0034422,                   0,          0.00044683,            0.010989,          0.00032121,          9.6362e-05,             0.14275,           0.0026916,                   0,            0.009076,            0.009076,            0.009076
                  30,             0.14421,            0.003299,                   0,          0.00049285,            0.010989,           0.0017417,          0.00037956,             0.14255,             0.00275,                   0,            0.009043,            0.009043,            0.009043
                  31,             0.14301,             0.00347,                   0,          0.00071531,            0.010989,           0.0024937,          0.00033708,             0.14242,           0.0027821,                   0,             0.00901,             0.00901,             0.00901
                  32,             0.14341,           0.0035362,                   0,           0.0009434,            0.010989,           0.0017127,          0.00030317,              0.1425,           0.0028054,                   0,            0.008977,            0.008977,            0.008977
                  33,             0.14174,           0.0035139,                   0,          0.00048567,            0.010989,          0.00047259,            8.28e-05,             0.14263,            0.002782,                   0,            0.008944,            0.008944,            0.008944
                  34,              0.1428,           0.0034724,                   0,          0.00081967,            0.021978,             0.00547,           0.0010225,             0.14264,           0.0028132,                   0,            0.008911,            0.008911,            0.008911
                  35,             0.14182,           0.0035544,                   0,            0.000883,            0.021978,           0.0036617,           0.0019744,             0.14258,           0.0028523,                   0,            0.008878,            0.008878,            0.008878
                  36,             0.14237,           0.0036561,                   0,          0.00051854,            0.021978,            0.015534,           0.0076444,             0.14277,            0.002758,                   0,            0.008845,            0.008845,            0.008845
                  37,             0.13967,           0.0040439,                   0,          0.00030125,            0.021978,            0.015735,           0.0027867,             0.14268,           0.0027475,                   0,            0.008812,            0.008812,            0.008812
