               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.038898,             0.03104,                   0,              0.6845,             0.55172,             0.62727,             0.31121,             0.04419,            0.033364,                   0,             0.06238,             0.06238,             0.06238
                  40,            0.038093,            0.032287,                   0,             0.70149,             0.67448,             0.73611,             0.39778,            0.038379,            0.025486,                   0,             0.06139,             0.06139,             0.06139
                  41,            0.036986,            0.030481,                   0,             0.70838,             0.61724,             0.67909,             0.33375,            0.044101,            0.027895,                   0,              0.0604,              0.0604,              0.0604
                  42,            0.038427,            0.030542,                   0,              0.7216,             0.69034,             0.75632,             0.39966,            0.039198,             0.02478,                   0,             0.05941,             0.05941,             0.05941
                  43,            0.038037,            0.030587,                   0,             0.68091,             0.57655,             0.65086,             0.33765,            0.043425,            0.027975,                   0,             0.05842,             0.05842,             0.05842
                  44,            0.037149,            0.031171,                   0,             0.76399,             0.67196,             0.76447,             0.38829,             0.03939,            0.024455,                   0,             0.05743,             0.05743,             0.05743
                  45,            0.037699,            0.029647,                   0,              0.6975,             0.61172,             0.68523,             0.35494,            0.041692,            0.027536,                   0,             0.05644,             0.05644,             0.05644
                  46,            0.037627,            0.030183,                   0,             0.73254,             0.68828,             0.75751,             0.39863,            0.039322,            0.023768,                   0,             0.05545,             0.05545,             0.05545
                  47,            0.037128,            0.030235,                   0,             0.71934,             0.68207,             0.74469,             0.36395,            0.040851,            0.024172,                   0,             0.05446,             0.05446,             0.05446
                  48,            0.036905,            0.030244,                   0,             0.77203,             0.67263,              0.7681,             0.41519,            0.037721,            0.023849,                   0,             0.05347,             0.05347,             0.05347
                  49,            0.037079,            0.030897,                   0,             0.72449,             0.65034,             0.72353,             0.37568,            0.040161,            0.026547,                   0,             0.05248,             0.05248,             0.05248
                  50,            0.037167,            0.030771,                   0,              0.7834,              0.6685,             0.78013,             0.41778,            0.037692,            0.023709,                   0,             0.05149,             0.05149,             0.05149
                  51,            0.036552,             0.03084,                   0,              0.7469,             0.69241,             0.77607,             0.43579,            0.036872,            0.024085,                   0,              0.0505,              0.0505,              0.0505
                  52,             0.03637,            0.030706,                   0,             0.73524,             0.70759,             0.76987,             0.41741,            0.037633,             0.02392,                   0,             0.04951,             0.04951,             0.04951
                  53,             0.03622,            0.030136,                   0,             0.71741,             0.70345,             0.76342,             0.43474,            0.037189,            0.024082,                   0,             0.04852,             0.04852,             0.04852
