               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.050523,            0.006805,                   0,             0.24843,             0.23986,             0.13082,            0.057761,            0.051136,            0.004768,                   0,             0.06337,             0.06337,             0.06337
                  39,            0.049463,           0.0070566,                   0,             0.24566,             0.29878,             0.19836,            0.088694,            0.048402,             0.00454,                   0,             0.06238,             0.06238,             0.06238
                  40,            0.048879,           0.0061578,                   0,             0.29911,             0.36431,              0.2284,            0.091112,            0.045034,           0.0042852,                   0,             0.06139,             0.06139,             0.06139
                  41,            0.048272,           0.0063212,                   0,             0.26288,             0.31098,             0.17469,            0.079794,            0.047468,           0.0044872,                   0,              0.0604,              0.0604,              0.0604
                  42,            0.048178,           0.0060962,                   0,             0.35018,             0.39634,             0.30685,             0.14697,            0.042729,           0.0041127,                   0,             0.05941,             0.05941,             0.05941
                  43,            0.046772,           0.0058058,                   0,             0.26716,             0.31098,             0.20508,            0.095319,            0.047053,           0.0043531,                   0,             0.05842,             0.05842,             0.05842
                  44,            0.051522,           0.0058098,                   0,             0.21054,             0.21341,             0.14689,            0.062396,             0.04907,           0.0045712,                   0,             0.05743,             0.05743,             0.05743
                  45,            0.049582,           0.0051446,                   0,             0.29793,             0.14634,             0.13165,            0.054431,            0.057197,           0.0047343,                   0,             0.05644,             0.05644,             0.05644
                  46,            0.048797,           0.0059345,                   0,             0.29657,              0.2561,             0.18692,            0.084516,            0.049545,           0.0044473,                   0,             0.05545,             0.05545,             0.05545
                  47,            0.048058,           0.0071349,                   0,             0.26443,             0.35976,             0.20819,            0.092232,            0.044311,           0.0043284,                   0,             0.05446,             0.05446,             0.05446
                  48,            0.049281,           0.0063637,                   0,             0.31631,             0.29268,             0.23096,            0.093879,             0.04658,           0.0043956,                   0,             0.05347,             0.05347,             0.05347
                  49,            0.049481,           0.0064455,                   0,             0.24616,             0.25685,             0.17855,            0.086848,            0.049158,           0.0046609,                   0,             0.05248,             0.05248,             0.05248
                  50,            0.048232,           0.0064192,                   0,             0.26866,              0.2378,             0.19958,            0.082071,             0.04595,           0.0045892,                   0,             0.05149,             0.05149,             0.05149
                  51,            0.049047,           0.0062601,                   0,             0.26442,             0.37195,             0.25017,             0.11288,            0.042648,           0.0042802,                   0,              0.0505,              0.0505,              0.0505
                  52,            0.048154,           0.0063823,                   0,             0.27502,             0.30995,             0.22716,             0.10842,            0.043474,           0.0044478,                   0,             0.04951,             0.04951,             0.04951
                  53,            0.043956,           0.0059437,                   0,             0.37479,                0.25,             0.23257,             0.11025,             0.04665,           0.0044411,                   0,             0.04852,             0.04852,             0.04852
                  54,            0.046992,           0.0060963,                   0,             0.33998,             0.37377,              0.3054,             0.16975,            0.039904,           0.0041385,                   0,             0.04753,             0.04753,             0.04753
                  55,            0.044573,           0.0063257,                   0,             0.29445,             0.40854,              0.2941,             0.15158,            0.040625,           0.0041732,                   0,             0.04654,             0.04654,             0.04654
                  56,            0.043761,           0.0066255,                   0,             0.30316,             0.33691,             0.27499,             0.12211,            0.041736,           0.0042357,                   0,             0.04555,             0.04555,             0.04555
                  57,            0.044686,           0.0057739,                   0,               0.391,                0.25,             0.21811,             0.12019,            0.049003,           0.0044244,                   0,             0.04456,             0.04456,             0.04456
                  58,            0.044316,           0.0059077,                   0,             0.37448,             0.37805,             0.30478,             0.14814,            0.039445,           0.0041952,                   0,             0.04357,             0.04357,             0.04357
                  59,            0.043833,           0.0058088,                   0,             0.28871,             0.35976,             0.25768,            0.097618,            0.044694,           0.0042159,                   0,             0.04258,             0.04258,             0.04258
                  60,            0.045534,           0.0053416,                   0,              0.3727,             0.43902,             0.33831,             0.14497,             0.04219,           0.0039469,                   0,             0.04159,             0.04159,             0.04159
                  61,            0.042487,            0.005684,                   0,             0.29235,             0.39634,             0.27214,             0.13858,            0.039245,           0.0043145,                   0,              0.0406,              0.0406,              0.0406
                  62,            0.042945,           0.0056158,                   0,             0.39771,                 0.5,             0.38442,             0.19327,            0.038085,           0.0037566,                   0,             0.03961,             0.03961,             0.03961
                  63,            0.046059,           0.0058978,                   0,             0.42305,             0.43293,             0.39441,             0.20399,            0.038343,           0.0037124,                   0,             0.03862,             0.03862,             0.03862
                  64,            0.041291,            0.005835,                   0,             0.40585,             0.41463,             0.33638,             0.17488,            0.038779,           0.0038985,                   0,             0.03763,             0.03763,             0.03763
                  65,            0.040604,           0.0056539,                   0,              0.3439,             0.44425,             0.30483,             0.14672,            0.036863,           0.0039437,                   0,             0.03664,             0.03664,             0.03664
                  66,             0.04676,           0.0052969,                   0,             0.41095,             0.57317,             0.39352,             0.20803,            0.034598,           0.0037177,                   0,             0.03565,             0.03565,             0.03565
                  67,            0.041909,           0.0051998,                   0,             0.41295,              0.5122,             0.37919,             0.19569,            0.034921,           0.0037021,                   0,             0.03466,             0.03466,             0.03466
                  68,            0.040741,           0.0057942,                   0,             0.37306,             0.58537,             0.40045,             0.19589,            0.036598,           0.0036633,                   0,             0.03367,             0.03367,             0.03367
                  69,            0.043021,           0.0054284,                   0,             0.49723,             0.43293,             0.40989,              0.2158,            0.036744,            0.003702,                   0,             0.03268,             0.03268,             0.03268
                  70,            0.044328,           0.0060653,                   0,             0.43547,             0.52439,             0.42108,             0.21819,            0.036944,           0.0036856,                   0,             0.03169,             0.03169,             0.03169
                  71,            0.041458,           0.0046782,                   0,             0.46052,             0.52439,             0.42677,             0.21944,            0.035555,           0.0037665,                   0,              0.0307,              0.0307,              0.0307
                  72,            0.039919,           0.0053367,                   0,             0.39838,             0.38415,             0.32417,             0.16235,            0.037636,           0.0040657,                   0,             0.02971,             0.02971,             0.02971
                  73,             0.03998,           0.0055832,                   0,             0.41618,             0.36585,             0.33561,             0.16582,              0.0423,            0.003889,                   0,             0.02872,             0.02872,             0.02872
                  74,            0.042994,           0.0053051,                   0,             0.42581,             0.57881,             0.44283,             0.23818,            0.033955,           0.0035695,                   0,             0.02773,             0.02773,             0.02773
                  75,            0.037063,           0.0052091,                   0,              0.4581,             0.65244,             0.50484,             0.28332,             0.03339,           0.0034837,                   0,             0.02674,             0.02674,             0.02674
                  76,            0.037753,           0.0047962,                   0,             0.47009,             0.60366,             0.49864,             0.22585,            0.034809,           0.0034394,                   0,             0.02575,             0.02575,             0.02575
                  77,            0.039326,            0.005536,                   0,             0.48466,             0.51829,             0.47998,             0.23359,            0.038133,           0.0034874,                   0,             0.02476,             0.02476,             0.02476
                  78,            0.038065,           0.0056194,                   0,             0.53293,             0.62195,             0.51735,             0.26612,            0.033382,           0.0034107,                   0,             0.02377,             0.02377,             0.02377
                  79,            0.036632,           0.0051735,                   0,             0.50135,             0.60366,             0.50453,             0.29109,            0.032274,             0.00353,                   0,             0.02278,             0.02278,             0.02278
                  80,            0.035819,           0.0052803,                   0,             0.50158,             0.58907,             0.51618,             0.28706,              0.0315,           0.0034078,                   0,             0.02179,             0.02179,             0.02179
                  81,            0.040291,           0.0056201,                   0,             0.48204,             0.56098,             0.46868,             0.26889,            0.032557,           0.0034525,                   0,              0.0208,              0.0208,              0.0208
                  82,             0.03777,           0.0054684,                   0,             0.44629,             0.63891,             0.50838,             0.29586,             0.03234,           0.0034157,                   0,             0.01981,             0.01981,             0.01981
                  83,            0.037648,           0.0055003,                   0,             0.40819,             0.53412,             0.42089,             0.22121,            0.033986,           0.0035995,                   0,             0.01882,             0.01882,             0.01882
                  84,            0.035389,           0.0048443,                   0,             0.44862,             0.51596,             0.43592,             0.24242,            0.034388,           0.0036386,                   0,             0.01783,             0.01783,             0.01783
                  85,            0.035395,           0.0054849,                   0,             0.45504,             0.63415,             0.47998,             0.28012,            0.031294,           0.0034225,                   0,             0.01684,             0.01684,             0.01684
                  86,            0.039694,           0.0051372,                   0,             0.49467,             0.68902,             0.55289,             0.31496,            0.031607,           0.0032735,                   0,             0.01585,             0.01585,             0.01585
                  87,            0.035381,           0.0051701,                   0,              0.5083,             0.56707,             0.53142,             0.32414,            0.029836,           0.0034787,                   0,             0.01486,             0.01486,             0.01486
                  88,            0.034335,           0.0053146,                   0,             0.55507,             0.59335,             0.55969,             0.34952,            0.028508,            0.003303,                   0,             0.01387,             0.01387,             0.01387
                  89,            0.031699,           0.0048127,                   0,             0.54109,             0.67073,             0.56985,             0.34746,            0.028637,           0.0032505,                   0,             0.01288,             0.01288,             0.01288
                  90,            0.033931,           0.0050327,                   0,             0.53816,             0.64634,             0.56924,             0.32169,            0.030374,            0.003272,                   0,             0.01189,             0.01189,             0.01189
                  91,            0.035652,             0.00457,                   0,             0.57535,             0.63415,             0.58047,             0.36097,            0.027278,           0.0032035,                   0,              0.0109,              0.0109,              0.0109
                  92,            0.033502,           0.0047778,                   0,             0.59431,              0.7378,             0.62526,             0.39001,            0.027695,           0.0030741,                   0,             0.00991,             0.00991,             0.00991
                  93,            0.035498,           0.0048819,                   0,             0.60368,             0.67073,              0.6359,             0.38434,            0.027883,           0.0030768,                   0,             0.00892,             0.00892,             0.00892
                  94,            0.032716,           0.0051111,                   0,             0.55715,             0.67073,             0.60732,             0.38577,            0.028267,           0.0030835,                   0,             0.00793,             0.00793,             0.00793
                  95,            0.034149,           0.0054164,                   0,             0.55488,             0.64024,              0.5898,              0.3836,            0.027122,           0.0031233,                   0,             0.00694,             0.00694,             0.00694
                  96,            0.032506,           0.0051876,                   0,             0.52917,             0.71951,             0.60369,             0.38771,            0.027135,           0.0030774,                   0,             0.00595,             0.00595,             0.00595
                  97,            0.032368,           0.0047968,                   0,             0.60318,             0.67683,             0.62758,             0.42192,            0.025843,           0.0030597,                   0,             0.00496,             0.00496,             0.00496
                  98,            0.032837,           0.0047815,                   0,             0.62928,             0.67683,             0.64427,             0.43092,            0.026084,           0.0030205,                   0,             0.00397,             0.00397,             0.00397
                  99,            0.032398,           0.0048179,                   0,             0.62885,              0.6922,             0.64756,             0.42439,            0.025823,           0.0030078,                   0,             0.00298,             0.00298,             0.00298
