               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  40,             0.14031,           0.0037601,                   0,           0.0005031,            0.032967,           0.0040501,           0.0016378,             0.14307,           0.0031183,                   0,            0.008713,            0.008713,            0.008713
                  41,             0.14072,           0.0037006,                   0,           0.0002247,            0.032967,          0.00053039,          0.00023014,              0.1439,           0.0030829,                   0,             0.00868,             0.00868,             0.00868
                  42,             0.14165,           0.0036994,                   0,           0.0003126,            0.021978,          0.00026802,          0.00010693,             0.14333,           0.0030478,                   0,            0.008647,            0.008647,            0.008647
                  43,             0.14183,           0.0036552,                   0,          0.00016606,            0.010989,          0.00022568,          4.1439e-05,             0.14376,           0.0030243,                   0,            0.008614,            0.008614,            0.008614
                  44,             0.14422,           0.0034701,                   0,          0.00012628,            0.010989,          0.00013203,           3.961e-05,             0.14375,           0.0031076,                   0,            0.008581,            0.008581,            0.008581
                  45,             0.14298,           0.0038909,                   0,          9.5932e-05,            0.010989,          0.00011116,          4.4463e-05,             0.14381,            0.003152,                   0,            0.008548,            0.008548,            0.008548
                  46,             0.14034,           0.0038372,                   0,          0.00031756,            0.021978,          0.00061219,          0.00017441,             0.14304,           0.0032011,                   0,            0.008515,            0.008515,            0.008515
                  47,             0.14286,           0.0034313,                   0,          0.00017209,            0.010989,          0.00037852,           0.0001563,             0.14339,           0.0030726,                   0,            0.008482,            0.008482,            0.008482
                  48,             0.14303,           0.0036863,                   0,          0.00027571,            0.021978,          0.00018795,          5.4438e-05,             0.14308,            0.003183,                   0,            0.008449,            0.008449,            0.008449
                  49,             0.14284,              0.0038,                   0,          0.00035591,            0.032967,          0.00035499,          9.3441e-05,             0.14316,            0.003124,                   0,            0.008416,            0.008416,            0.008416
                  50,             0.14265,            0.003859,                   0,           7.958e-05,            0.010989,          0.00012378,           5.494e-05,              0.1436,           0.0031326,                   0,            0.008383,            0.008383,            0.008383
                  51,               0.142,           0.0038315,                   0,          0.00018943,            0.021978,          0.00015875,          4.4172e-05,             0.14369,           0.0030657,                   0,             0.00835,             0.00835,             0.00835
                  52,             0.14055,           0.0039649,                   0,          0.00018587,            0.021978,          0.00018259,          4.9889e-05,             0.14383,           0.0030591,                   0,            0.008317,            0.008317,            0.008317
                  53,             0.14204,           0.0038939,                   0,          6.0089e-05,            0.010989,          0.00012264,          4.9056e-05,              0.1443,           0.0032191,                   0,            0.008284,            0.008284,            0.008284
                  54,             0.14139,           0.0040348,                   0,          0.00014709,            0.021978,          0.00090648,          0.00020091,             0.14337,           0.0032203,                   0,            0.008251,            0.008251,            0.008251
                  55,             0.14029,           0.0043632,                   0,          0.00013877,            0.010989,           0.0011395,           0.0004558,             0.14361,           0.0030659,                   0,            0.008218,            0.008218,            0.008218
                  56,             0.14177,           0.0040101,                   0,          0.00015738,            0.010989,          0.00029459,          0.00011229,             0.14266,           0.0031327,                   0,            0.008185,            0.008185,            0.008185
                  57,             0.13954,           0.0036228,                   0,          0.00024652,            0.021978,          0.00015324,          8.4297e-05,             0.14289,           0.0031471,                   0,            0.008152,            0.008152,            0.008152
                  58,              0.1427,            0.003697,                   0,          0.00021685,            0.021978,          0.00065484,          0.00016872,             0.14361,           0.0031131,                   0,            0.008119,            0.008119,            0.008119
                  59,             0.14049,           0.0042212,                   0,          0.00038314,            0.032967,            0.018046,           0.0051525,             0.14329,           0.0031127,                   0,            0.008086,            0.008086,            0.008086
                  60,             0.14233,           0.0040968,                   0,          0.00016424,            0.021978,           0.0050798,           0.0011604,             0.14314,            0.003186,                   0,            0.008053,            0.008053,            0.008053
                  61,             0.13974,           0.0041498,                   0,          0.00015902,            0.021978,           0.0045416,          0.00093059,             0.14362,           0.0032841,                   0,             0.00802,             0.00802,             0.00802
