               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.035432,             0.02916,                   0,             0.77624,             0.67448,             0.76427,              0.4215,            0.037287,            0.023954,                   0,             0.02476,             0.02476,             0.02476
                  40,            0.034879,            0.030378,                   0,             0.75396,             0.68261,              0.7711,             0.43061,            0.037022,            0.023961,                   0,             0.02278,             0.02278,             0.02278
                  41,            0.033896,            0.028505,                   0,             0.74246,             0.68791,              0.7681,              0.4134,            0.038349,            0.024295,                   0,              0.0208,              0.0208,              0.0208
                  42,            0.034285,            0.028315,                   0,             0.71765,              0.6731,             0.74088,             0.38507,            0.039315,            0.026335,                   0,             0.01882,             0.01882,             0.01882
                  43,            0.034013,            0.028182,                   0,             0.75009,             0.67931,             0.76839,             0.41981,            0.037218,             0.02345,                   0,             0.01684,             0.01684,             0.01684
                  44,            0.033621,            0.028502,                   0,             0.74269,             0.71517,             0.78462,             0.43836,            0.036595,            0.023902,                   0,             0.01486,             0.01486,             0.01486
                  45,            0.033688,            0.027111,                   0,             0.79159,             0.66534,             0.78091,             0.43479,            0.037076,            0.023623,                   0,             0.01288,             0.01288,             0.01288
                  46,            0.033416,            0.027552,                   0,             0.75949,             0.70207,             0.78305,             0.44216,            0.036297,            0.023348,                   0,              0.0109,              0.0109,              0.0109
                  47,            0.032544,            0.027119,                   0,             0.75524,             0.71714,              0.7884,             0.44608,            0.036155,            0.023343,                   0,             0.00892,             0.00892,             0.00892
                  48,            0.032893,            0.027364,                   0,             0.77967,             0.70414,             0.79174,             0.44646,            0.036089,            0.023251,                   0,             0.00694,             0.00694,             0.00694
                  49,            0.032688,            0.027937,                   0,             0.77023,             0.69816,             0.78773,             0.45222,            0.035529,            0.023191,                   0,             0.00496,             0.00496,             0.00496
